sofifa_id;long_name;player_positions;overall;potential;age;height_cm;club_name;league_name;league_level;nationality_name;preferred_foot;short_name
261328;Jorginho Andersson Sernaque Bustos;CM;63;64;26;175;Universidad Tecnica de Cajamarca;Peruvian Primera Division;1;Peru;Right;J. Sernaque
261364;Diago Gimenez Flamminini;CDM, CM;63;71;24;175;Club Bolivar;Liga de Futbol Profesional Boliviano;1;Argentina;Right;D. Gimenez
261374;Lewis Bate;CM, CDM;63;83;18;172;Leeds United;English Premier League;1;England;Left;L. Bate
261378;Axel Joel Chavez Ydrogo;LB;63;70;23;175;Carlos A. Mannucci;Peruvian Primera Division;1;Peru;Left;A. Chavez
261398;Nahuel Iribarren;CB;63;63;33;182;Platense;Argentina Primera Division;1;Argentina;Right;N. Iribarren
261402;Rodrigo Morales;CDM, CM;63;63;27;175;Club Deportivo Jorge Wilstermann;Liga de Futbol Profesional Boliviano;1;Argentina;Right;R. Morales
261427;Joaquin Adan Lencinas;CB, RB;63;63;33;184;Club Atletico Palmaflor;Liga de Futbol Profesional Boliviano;1;Argentina;Right;J. Lencinas
261438;Siro Ignacio Cabral Rosane;CDM, CM;63;75;21;177;San Lorenzo de Almagro;Argentina Primera Division;1;Argentina;Right;S. Rosane
261443;Ramiro Sordo;RM;63;75;21;174;Newell's Old Boys;Argentina Primera Division;1;Argentina;Right;R. Sordo
261444;Aliou Badara Balde;RW, LW;63;81;18;170;Feyenoord;Holland Eredivisie;1;Senegal;Right;A. Balde
261446;Mehmet Can Aydin;RWB, RM;63;77;19;179;FC Schalke 04;German 2. Bundesliga;2;Germany;Right;M. Aydin
261620;Abel Alejandro Bustos;CM;63;74;22;169;Atletico Tucuman;Argentina Primera Division;1;Argentina;Right;A. Bustos
261654;Omar El Hilali;RB;63;81;17;183;RCD Espanyol de Barcelona;Spain Primera Division;1;Spain;Right;O. El Hilali
261753;Kenny Nagera;ST, LW;63;80;19;177;SC Bastia;French Ligue 2;2;France;Right;K. Nagera
261880;Paulo Afonso da Rocha Junior;RW;63;70;23;170;Club Atletico Rentistas;Uruguayan Primera Division;1;Brazil;Left;Juninho Rocha
261993;Alejandro Suarez Cardero;CM, CAM;63;82;17;178;Real Oviedo;Spanish Segunda Division;2;Spain;Right;alex Cardero
262042;Maxime Esteve;CB;63;76;19;193;Montpellier Herault SC;French Ligue 1;1;France;Left;M. Esteve
262100;Radinio Balker;CB, RB;63;71;22;193;FC Groningen;Holland Eredivisie;1;Netherlands;Right;R. Balker
262103;Daniel MacKay;LM, RM;63;71;20;174;Hibernian;Scottish Premiership;1;Scotland;Right;D. MacKay
262113;Nicola Zalewski;CAM;63;77;19;175;Roma;Italian Serie A;1;Poland;Right;N. Zalewski
262149;Abdoullah Ba;CM;63;76;17;180;Le Havre AC;French Ligue 2;2;France;Right;A. Ba
262160;Wagane Faye;CB, RB;63;65;27;180;Seraing;Belgian Jupiler Pro League;1;Senegal;Right;W. Faye
262183;Blendi Idrizi;CAM;63;68;23;179;FC Schalke 04;German 2. Bundesliga;2;Kosovo;Right;B. Idrizi
262240;Tomas Galvan;CAM;63;75;21;172;River Plate;Argentina Primera Division;1;Argentina;Right;T. Galvan
262260;Sergio Guerrero Romero;CM;63;74;22;174;Atletico de Madrid;Spain Primera Division;1;Spain;Right;Mini
262337;Joep van der Sluijs;LW, CAM;63;72;19;180;N.E.C. Nijmegen;Holland Eredivisie;1;Netherlands;Left;J. van der Sluijs
262338;Thomas Beekman;CAM, ST;63;72;21;179;N.E.C. Nijmegen;Holland Eredivisie;1;Netherlands;Right;T. Beekman
262340;Marco Tol;CB;63;70;23;188;SC Cambuur;Holland Eredivisie;1;Netherlands;Right;M. Tol
262353;Gustavo Sangare;CDM, CM;63;69;24;180;US Quevilly Rouen Metropole;French Ligue 2;2;Burkina Faso;Right;G. Sangare
262383;Christopher Cvetko;CM, CDM;63;67;24;181;SK Austria Klagenfurt;Austrian Football Bundesliga;1;Austria;Left;C. Cvetko
262387;Maximiliano Moreira;LB, LM, CDM;63;63;27;173;SK Austria Klagenfurt;Austrian Football Bundesliga;1;Uruguay;Left;M. Moreira
262404;Felix Bacher;CB, CDM;63;73;21;190;WSG Tirol;Austrian Football Bundesliga;1;Austria;Right;F. Bacher
262425;Miguel Muñoz Mora;CM;63;66;26;180;Burgos CF;Spanish Segunda Division;2;Spain;Right;Miki Muñoz
262433;Marcelo Machado Vilela;CDM, CB;63;70;22;184;FC Vizela;Portuguese Liga ZON SAGRES;1;Brazil;Right;Marcelo Machado
262439;Fernando de Castro Ribeiro;GK;63;69;24;195;FC Arouca;Portuguese Liga ZON SAGRES;1;Brazil;Right;Fernando Castro
262445;Claudiu Bclan;ST;63;64;27;176;FC U Craiova 1948;Romanian Liga I;1;Romania;Right;C. Bclan
262481;Cctclin Hlistei;LM;63;63;26;178;Rapid Bucurecti;Romanian Liga I;1;Romania;Left;C. Hlistei
262484;Aitor Aldalur Agirrezabal;RB, RWB;63;63;29;178;SD Amorebieta;Spanish Segunda Division;2;Spain;Right;Aldalur
262490;Koldo Obieta Alberdi;ST;63;64;27;187;SD Amorebieta;Spanish Segunda Division;2;Spain;Right;Koldo Obieta
262496;Iñigo Orozco Andonegi;ST, CAM;63;63;28;192;SD Amorebieta;Spanish Segunda Division;2;Spain;Right;Iñigo Orozco
262507;Iñaki Recio Irusta;LB;63;73;21;178;Real Sociedad B;Spanish Segunda Division;2;Spain;Left;Iñaki Recio
262508;Ander Martin Odriozola;RM, CM;63;75;20;177;Real Sociedad B;Spanish Segunda Division;2;Spain;Left;Ander Martin
262525;Luke McCowan;RM;63;70;23;177;Dundee FC;Scottish Premiership;1;Scotland;Left;L. McCowan
262575;Andreas Katsantonis;ST;63;73;21;181;APOEL Nicosia FC;Cypriot First Division;1;Cyprus;Right;A. Katsantonis
262607;Kazcmcan Karatac;ST;63;79;18;182;Altay SK;Turkish Super Lig;1;Turkey;Left;K. Karatac
262618;Husamettin Tut;LB, LM;63;63;30;171;GZT Giresunspor;Turkish Super Lig;1;Turkey;Left;H. Tut
262635;Franz Pfanne;CDM;63;65;26;187;Borussia Dortmund II;German 3. Bundesliga;3;Germany;Right;F. Pfanne
262663;Kimberly Ezekwem;CB, LB;63;75;20;188;Sport-Club Freiburg;German 1. Bundesliga;1;Germany;Left;K. Ezekwem
262672;Noah Weißhaupt;LM, RM;63;76;19;180;Sport-Club Freiburg;German 1. Bundesliga;1;Germany;Right;N. Weißhaupt
262685;Leândro Rossi Pereira;RM, LM;63;63;32;175;Radomiak Radom;Polish T-Mobile Ekstraklasa;1;Brazil;Left;Leândro
262703;Alexandru Iacob;CB;63;63;32;188;CS Mioveni;Romanian Liga I;1;Romania;Right;A. Iacob
262726;Miguel Villar Alonso;ST, RM;63;70;24;180;UD Ibiza;Spanish Segunda Division;2;Spain;Right;Miki Villar
262730;Idriz Batha;CM;63;63;29;176;AFC UTA Arad;Romanian Liga I;1;Albania;Right;I. Batha
262742;Ramon Juan Ramirez;GK;63;69;21;179;CD Mirandes;Spanish Segunda Division;2;Spain;Right;Ramon Juan
262765;Niklas Tasky;CB;63;63;30;194;TSV Havelse;German 3. Bundesliga;3;Germany;Right;N. Tasky
262766;Tobias Fölster;CB;63;65;27;187;TSV Havelse;German 3. Bundesliga;3;Germany;Right;T. Fölster
262780;Deniz Cicek;CAM;63;63;28;172;TSV Havelse;German 3. Bundesliga;3;Germany;Left;D. Cicek
262790;Mats Deijl;RB;63;69;23;181;Go Ahead Eagles;Holland Eredivisie;1;Netherlands;Right;M. Deijl
262817;Marko Vukcevic;RB, LB, RM;63;63;28;183;AFC UTA Arad;Romanian Liga I;1;Montenegro;Right;M. Vukcevic
262823;Alexandros Parras;LB;63;70;23;182;AEK Athens;Greek Super League;1;Greece;Left;A. Parras
262889;Anselmo Garcia MacNulty;CB;63;81;18;187;VfL Wolfsburg;German 1. Bundesliga;1;Republic of Ireland;Left;A. Garcia MacNulty
262971;Nemanja Tekijaški;CB;63;68;24;186;Bruk-Bet Termalica Nieciecza;Polish T-Mobile Ekstraklasa;1;Serbia;Right;N. Tekijaški
262984;Kevin Schumacher;LW, LM, RW;63;71;23;182;F.C. Hansa Rostock;German 2. Bundesliga;2;Germany;Left;K. Schumacher
263006;Imanol Garcia de Albeniz;LB;63;75;20;177;CD Mirandes;Spanish Segunda Division;2;Spain;Left;Imanol
263014;Beni Makouana;RM, ST;63;77;18;181;Montpellier Herault SC;French Ligue 1;1;Congo;Right;B. Makouana
263049;Philipp Pomer;CAM, LM;63;70;23;180;SV Ried;Austrian Football Bundesliga;1;Austria;Right;P. Pomer
263089;Florian Kleinhansl;LB, LM;63;74;20;180;VfL Osnabruck;German 3. Bundesliga;3;Germany;Left;F. Kleinhansl
263153;Johan Arath Gomez;CF, ST, CAM;63;78;19;183;FSV Zwickau;German 3. Bundesliga;3;United States;Right;J. Gomez
263183;João Miguel Ferreira Santos;CB;63;64;27;190;Campionii FC Arges;Romanian Liga I;1;Portugal;Right;João Miguel
263194;Ismaël Gharbi;LW, CAM;63;80;17;167;Paris Saint-Germain;French Ligue 1;1;France;Right;I. Gharbi
263204;Matias Mansilla;GK;63;67;25;188;Patronato;Argentina Primera Division;1;Argentina;Right;M. Mansilla
263209;Alberto Toril Domingo;ST;63;67;24;189;Piast Gliwice;Polish T-Mobile Ekstraklasa;1;Spain;Right;Alberto Toril
263239;Renato Barbosa dos Santos Junior;ST;63;78;19;190;Portimonense SC;Portuguese Liga ZON SAGRES;1;Brazil;Right;Renato Junior
263281;Jordi Bongard;CB;63;79;19;196;Borussia Mönchengladbach;German 1. Bundesliga;1;Germany;Right;J. Bongard
263326;Aguibou Camara;CAM, CM, LM;63;76;20;167;Olympiacos CFP;Greek Super League;1;Guinea;Left;A. Camara
263339;Carl Rushworth;GK;63;80;19;188;Walsall;English League Two;4;England;Left;C. Rushworth
263349;Kleri Serber;CM;63;68;22;172;Toulouse Football Club;French Ligue 2;2;France;Right;K. Serber
263370;Valentin Barco;LB;63;83;16;172;Boca Juniors;Argentina Primera Division;1;Argentina;Left;V. Barco
263432;Mortadha Ben Ouanes;LB;63;64;26;182;Kasimpaca SK;Turkish Super Lig;1;Tunisia;Left;M. Ben Ouanes
263452;Turgay Gemicibaci;CDM, CM;63;66;25;180;SK Austria Klagenfurt;Austrian Football Bundesliga;1;Turkey;Left;T. Gemicibaci
263475;Facundo Russo;RM;63;72;20;175;Platense;Argentina Primera Division;1;Argentina;Right;F. Russo
263504;Bruno Leyes;CM, CDM;63;73;19;173;Godoy Cruz;Argentina Primera Division;1;Argentina;Left;B. Leyes
263549;Edgaras Utkus;CB, CDM, CM;63;76;21;190;KSV Cercle Brugge;Belgian Jupiler Pro League;1;Lithuania;Right;E. Utkus
263556;Rodrigo Guth;CB;63;72;20;191;N.E.C. Nijmegen;Holland Eredivisie;1;Brazil;Right;Rodrigo Guth
263559;Alejandro Domingo Gomez;CM, CAM;63;76;19;177;FC Cartagena;Spanish Segunda Division;2;Spain;Right;Neskes
263573;Ameen Al-Dakhil;CB;63;76;19;187;Standard de Liege;Belgian Jupiler Pro League;1;Belgium;Right;A. Al-Dakhil
263630;Jose Castillo;RB;63;76;19;179;Pachuca;Mexican Liga MX;1;Mexico;Right;J. Castillo
263643;Rafael Vicente Ferreira Santos;CM, CAM;63;70;24;187;Belenenses SAD;Portuguese Liga ZON SAGRES;1;Portugal;Right;Rafa Santos
263659;Herculano Bucancil Nabian;ST;63;80;17;182;Vitoria de Guimarães;Portuguese Liga ZON SAGRES;1;Portugal;Right;Herculano
263671;Luciano Vega;CM, CAM;63;71;22;186;AD Alcorcon;Spanish Segunda Division;2;Argentina;Right;L. Vega
263680;cc c;RB, LB, RM;63;66;25;180;Gamba Osaka;Japanese J. League Division 1;1;Japan;Right;K. Yanagisawa
263733;Nasiru Moro;CB;63;69;24;190;Örebro SK;Swedish Allsvenskan;1;Ghana;Right;N. Moro
263880;Julen Agirrezabala;GK;63;77;20;187;Athletic Club de Bilbao;Spain Primera Division;1;Spain;Left;Agirrezabala
263927;Serge Arnaud Aka;CDM, CM;63;66;26;183;Altay SK;Turkish Super Lig;1;Côte d'Ivoire;Right;S. Aka
264050;Bryan Nokoue;RB;63;76;19;180;AS Saint-etienne;French Ligue 1;1;Cameroon;Right;B. Nokoue
264081;Pablo Galvez Miranda;ST, CAM;63;78;19;185;RCD Mallorca;Spain Primera Division;1;Spain;Right;Pablo Galvez
264103;Raul Torrente Navarro;CB, CDM;63;79;19;193;Granada CF;Spain Primera Division;1;Spain;Left;Torrente
264110;Javier Llabres Exposito;LM, LW, RW;63;81;19;172;RCD Mallorca;Spain Primera Division;1;Spain;Right;Llabres
264134;Aljoša Matko;CF;63;73;21;177;Hammarby IF;Swedish Allsvenskan;1;Slovenia;Right;A. Matko
264159;Iker Benito Sanchez;RM;63;75;18;176;CA Osasuna;Spain Primera Division;1;Spain;Right;Iker Benito
264170;Luis Federico Lopez Andugar;GK;63;76;20;190;Real Madrid CF;Spain Primera Division;1;Spain;Right;Luis Lopez
264228;Naim Garcia Garcia;RM, RW;63;78;19;180;CD Leganes;Spanish Segunda Division;2;Spain;Right;Naim Garcia
264236;Raul Caballero Ramirez;ST;63;77;20;172;Union Deportiva Almeria;Spanish Segunda Division;2;Spain;Right;Raul Caballero
264289;Geovani Junior;RW, LW;63;75;20;181;Futebol Clube de Famalicão;Portuguese Liga ZON SAGRES;1;Brazil;Left;Geovani
264291;Andre Miguel Lapa Ricardo;CAM;63;73;20;178;Futebol Clube de Famalicão;Portuguese Liga ZON SAGRES;1;Portugal;Left;Andre Ricardo
264307;Andre Filipe Rio Liberal;ST;63;75;18;181;Gil Vicente FC;Portuguese Liga ZON SAGRES;1;Portugal;Right;Liberal
264313;Till Schumacher;LB, LM, CB;63;68;23;177;SK Austria Klagenfurt;Austrian Football Bundesliga;1;Germany;Left;T. Schumacher
264321;Oday Dabbagh;LW, ST;63;72;22;182;FC Arouca;Portuguese Liga ZON SAGRES;1;Palestine;Left;O. Dabbagh
264381;Cassio Gabriel Vilela Ferreira;CAM;63;63;28;177;Mumbai City FC;Indian Super League;1;Brazil;Right;Cassinho
264419;Dominic Eberechukwu Uzoukwu;ST;63;66;26;194;Vejle Boldklub;Danish Superliga;1;Brazil;Left;Dominic Vinicius
264438;Gabriel Martinez Aguilera;RM;63;79;18;185;Girona FC;Spanish Segunda Division;2;Spain;Right;Gabri Martinez
264439;Leon Damer;CAM, ST;63;73;21;178;TSV Havelse;German 3. Bundesliga;3;Germany;Right;L. Damer
264448;Chencho Gyeltshen;LM, LW, ST;63;66;25;173;Kerala Blasters FC;Indian Super League;1;Bhutan;Right;C. Gyeltshen
264451;Edoardo Vergani;ST;63;73;20;186;US Salernitana 1919;Italian Serie A;1;Italy;Right;E. Vergani
264463;Alisson Pelegrini Safira;ST, LW;63;66;26;185;Belenenses SAD;Portuguese Liga ZON SAGRES;1;Brazil;Right;Alisson Safira
264464;Tiago Manuel Maio Matos;CDM;63;72;20;178;Radomiak Radom;Polish T-Mobile Ekstraklasa;1;Portugal;Right;Tiago Matos
264566;Stefano Ardaya;CM, CDM;63;67;22;186;Club The Strongest;Liga de Futbol Profesional Boliviano;1;Bolivia;Right;S. Ardaya
10899;Christopher John Porter;ST;62;62;37;186;Crewe Alexandra;English League One;3;England;Right;C. Porter
53818;Matthew James Bloomfield;CM;62;62;37;173;Wycombe Wanderers;English League One;3;England;Right;M. Bloomfield
113555;Emilio Renteria Garcia;ST;62;62;36;178;Academia Puerto Cabello;Venezuelan Primera Division;1;Venezuela;Right;E. Renteria
150894;Markus Halsti;CB;62;62;37;185;HJK Helsinki;Finnish Veikkausliiga;1;Finland;Right;M. Halsti
152456;Scott Peter Andrew Brown;GK;62;62;36;188;Exeter City;English League Two;4;England;Right;S. Brown
155422;Jakub Szmatuca;GK;62;62;40;188;Piast Gliwice;Polish T-Mobile Ekstraklasa;1;Poland;Right;J. Szmatuca
163581;Tony Andrew Craig;CB;62;62;36;185;Crawley Town;English League Two;4;England;Left;T. Craig
165110;Adrian Manuel Scarlatache;CB, RB;62;62;34;184;CS Mioveni;Romanian Liga I;1;Romania;Right;A. Scarlatache
165787;Jorge Alberto Ortiz;CM, CDM;62;62;37;180;Arsenal de Sarandi;Argentina Primera Division;1;Argentina;Right;J. Ortiz
165880;ccc ccc;CB, LB;62;62;37;182;Suwon Samsung Bluewings;Korean K League 1;1;Korea Republic;Left;Yang Sang Min
167919;Matthew Done;LB, ST;62;62;33;178;Rochdale;English League Two;4;England;Left;M. Done
169389;Alan Michael Anthony Sheehan;CB;62;62;34;180;Oldham Athletic;English League Two;4;Republic of Ireland;Left;A. Sheehan
169415;Edgar Adolfo Hernandez Tellez;GK;62;62;38;185;Club Necaxa;Mexican Liga MX;1;Mexico;Right;E. Hernandez
169584;Gary Coulibaly;CDM, CB;62;62;35;183;SC Bastia;French Ligue 2;2;France;Right;G. Coulibaly
169609;Jonathan Martin Grounds;CB, LB;62;62;33;185;Exeter City;English League Two;4;England;Left;J. Grounds
169909;Junior Brown;LB;62;62;32;175;Bristol Rovers;English League Two;4;England;Left;J. Brown
170027;Rory Alexander McArdle;CB;62;62;34;185;Harrogate Town;English League Two;4;Northern Ireland;Right;R. McArdle
170072;Theo Robinson;ST;62;62;32;181;Bradford City;English League Two;4;Jamaica;Right;T. Robinson
170229;Luke Barrie Prosser;CB;62;62;33;191;Stevenage;English League Two;4;England;Left;L. Prosser
170305;Cole Skuse;CDM, CM;62;62;35;185;Colchester United;English League Two;4;England;Right;C. Skuse
171970;Edward James Upson;CM, CDM;62;62;31;180;Newport County;English League Two;4;England;Right;E. Upson
172823;Nicky Maynard;ST;62;62;34;180;Tranmere Rovers;English League Two;4;England;Right;N. Maynard
173244;Cesar Omar Taborda;GK;62;62;37;189;Club Atletico Central Cordoba;Argentina Primera Division;1;Argentina;Right;C. Taborda
173665;Lloyd Kerry;CM;62;62;32;168;Harrogate Town;English League Two;4;England;Right;L. Kerry
175598;ccc;CM, CDM;62;62;35;185;Dalian Professional Football Club;Chinese Super League;1;China PR;Right;Zhao Xuri
177313;Andrew David Williams;ST;62;62;34;188;Cheltenham Town;English League One;3;England;Right;A. Williams
177521;Bernd Nehrig;CDM, CM;62;62;34;180;FC Viktoria 1889 Berlin;German 3. Bundesliga;3;Germany;Right;B. Nehrig
177692;Michael David Jones;CM, CDM;62;62;33;183;Barrow;English League Two;4;England;Right;M. Jones
179578;Tomasz Midzierski;CB;62;62;36;190;Gornik ccczna;Polish T-Mobile Ekstraklasa;1;Poland;Right;T. Midzierski
179871;Manuel Viniegra Garcia;CM;62;62;33;180;Gallos Blancos de Queretaro;Mexican Liga MX;1;Mexico;Right;M. Viniegra
181298;Michael Carl-Eric Almebäck;CB;62;62;33;184;Örebro SK;Swedish Allsvenskan;1;Sweden;Right;M. Almebäck
181468;Dean Anthony Bouzanis;GK;62;62;30;185;Sutton United;English League Two;4;Australia;Right;D. Bouzanis
182206;Richard Mark O'Donnell;GK;62;62;32;188;Bradford City;English League Two;4;England;Left;R. O'Donnell
182474;cc;GK;62;62;33;190;Dalian Professional Football Club;Chinese Super League;1;China PR;Right;Zhang Chong
182681;Colin Daniel;LB;62;62;33;180;Exeter City;English League Two;4;England;Left;C. Daniel
183025;Matt Simon;ST, CF;62;62;35;188;Central Coast Mariners;Australian Hyundai A-League;1;Australia;Right;M. Simon
183066;Mathieu Marian Baudry;CB;62;62;33;188;Swindon Town;English League Two;4;France;Right;M. Baudry
183425;Thomas Joshua Elliott;ST;62;62;30;193;Salford City;English League Two;4;England;Right;T. Elliott
183477;Marek Štcch;GK;62;62;31;195;Mansfield Town;English League Two;4;Czech Republic;Right;M. Štcch
183549;Elliot Charles Parish;GK;62;62;31;188;St. Johnstone FC;Scottish Premiership;1;England;Right;E. Parish
183665;Boris Prokopic;CM, CDM;62;62;33;181;SC Rheindorf Altach;Austrian Football Bundesliga;1;Austria;Right;B. Prokopic
183720;Nicky Lee Featherstone;CDM, CM;62;62;32;170;Hartlepool United;English League Two;4;England;Right;N. Featherstone
183807;Padraig Amond;ST;62;62;33;178;Exeter City;English League Two;4;Republic of Ireland;Right;P. Amond
183993;Erik Gustav Roger Israelsson;CM, CDM;62;62;32;181;Kalmar FF;Swedish Allsvenskan;1;Sweden;Right;E. Israelsson
184269;Mark Ian Ellis;CB;62;62;32;188;Barrow;English League Two;4;England;Right;M. Ellis
184467;Nathan Abayomi Delfouneso;ST, CAM;62;62;30;186;Bolton Wanderers;English League One;3;England;Right;N. Delfouneso
185038;Michac Gliwa;GK;62;62;33;188;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;1;Poland;Right;M. Gliwa
185243;Herve Kambou;CB;62;62;36;184;Universidad Tecnica de Cajamarca;Peruvian Primera Division;1;Côte d'Ivoire;Right;H. Kambou
186157;Craig Leon Eastmond;CM;62;62;30;183;Sutton United;English League Two;4;England;Right;C. Eastmond
186259;Amiran Sanaia;CB, LWB;62;62;31;181;Rodez Aveyron Football;French Ligue 2;2;Georgia;Right;A. Sanaia
186416;Carlos Daniel Hidalgo Cadenas;ST;62;62;35;184;Deportivo Pasto;Colombian Liga Postobon;1;Colombia;Right;C. Hidalgo
187077;Frederick David Sears;ST, LM, RM;62;62;31;170;Colchester United;English League Two;4;England;Right;F. Sears
187796;Kristian Dennis;ST;62;62;31;180;St. Mirren;Scottish Premiership;1;England;Left;K. Dennis
188989;Florian Riedel;CB, RWB;62;62;31;175;TSV Havelse;German 3. Bundesliga;3;Germany;Right;F. Riedel
189013;Michac Buchalik;GK;62;62;32;190;Wisca Krakow;Polish T-Mobile Ekstraklasa;1;Poland;Right;M. Buchalik
189905;Marcin Budzicski;CM, CF, CDM;62;62;30;184;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;1;Poland;Right;M. Budzicski
190179;David Cornell;GK;62;62;30;188;Peterborough United;English League Championship;2;Wales;Right;D. Cornell
190235;Jordan Lee Clarke;CB, RB;62;62;29;183;Oldham Athletic;English League Two;4;England;Right;J. Clarke
190240;Scot Andrew Bennett;CM, CB;62;62;30;178;Newport County;English League Two;4;England;Right;S. Bennett
190518;Flamur Kastrati;ST;62;62;29;180;Odds BK;Norwegian Eliteserien;1;Kosovo;Right;F. Kastrati
191006;Anthony Golec;CB, LB;62;62;31;191;Macarthur FC;Australian Hyundai A-League;1;Australia;Left;A. Golec
191684;cc cc;GK;62;62;32;191;Incheon United FC;Korean K League 1;1;Korea Republic;Right;Jung San
191980;ccc ccc;CB, LB, LM;62;62;31;182;Gangwon FC;Korean K League 1;1;Korea Republic;Left;Yun Suk Young
192479;Benjamin Neil Reeves;CM, CAM, RM;62;62;29;172;Gillingham;English League One;3;Northern Ireland;Left;B. Reeves
192811;Jack Stephen Payne;CM, CDM;62;62;29;173;Crawley Town;English League Two;4;England;Right;J. Payne
193235;Jonatan Kotzke;CDM, CB;62;62;31;184;FC Ingolstadt 04;German 2. Bundesliga;2;Germany;Right;J. Kotzke
193740;Liam Mark Ridehalgh;LB, LWB;62;62;30;178;Bradford City;English League Two;4;England;Left;L. Ridehalgh
194790;Harry Spencer Davis;CB;62;62;29;185;Scunthorpe United;English League Two;4;England;Right;H. Davis
194944;Christian Nicolas Sosa De Luca;CM, CDM;62;62;33;173;Club River Plate Asuncion;Paraguayan Primera Division;1;Paraguay;Right;C. Sosa
195519;Harry Beautyman;CM, LM;62;62;29;178;Sutton United;English League Two;4;England;Right;H. Beautyman
197932;Kwesi Appiah;ST;62;62;30;180;Crawley Town;English League Two;4;Ghana;Right;K. Appiah
198543;Aaron Greene;ST, LW;62;62;31;177;Shamrock Rovers;Rep. Ireland Airtricity League;1;Republic of Ireland;Left;A. Greene
198655;Christopher Gaël Missilou;CM, CDM;62;62;28;180;Newport County;English League Two;4;Congo;Right;C. Missilou
199014;David McMillan;ST;62;62;32;180;Dundalk FC;Rep. Ireland Airtricity League;1;Republic of Ireland;Right;D. McMillan
199860;cukasz Gikiewicz;ST;62;62;33;189;Chennaiyin FC;Indian Super League;1;Poland;Right;c. Gikiewicz
200061;Andrew William Tutte;CDM, CM;62;62;30;175;Bolton Wanderers;English League One;3;England;Right;A. Tutte
200286;Kelvin Mellor;RB;62;62;30;187;Carlisle United;English League Two;4;England;Right;K. Mellor
200319;Benjamin Leslie Coker;LB;62;62;32;180;Stevenage;English League Two;4;England;Left;B. Coker
200633;Rodney Troy McDonald;CB;62;62;29;191;Carlisle United;English League Two;4;England;Left;R. McDonald
200704;Mirko Ivanovski;ST;62;62;31;182;FC Dinamo 1948 Bucurecti;Romanian Liga I;1;North Macedonia;Right;M. Ivanovski
200714;Hallam Robert Hope;ST, LW;62;63;27;179;Oldham Athletic;English League Two;4;Barbados;Right;H. Hope
200900;Sean Michael Murray;CM, CDM, CAM;62;63;27;176;Dundalk FC;Rep. Ireland Airtricity League;1;Republic of Ireland;Right;S. Murray
200928;Oliver Ian Banks;CM, CDM;62;62;28;190;Barrow;English League Two;4;England;Right;O. Banks
200952;Mike Könnecke;CAM, CM, CDM;62;62;32;174;FSV Zwickau;German 3. Bundesliga;3;Germany;Right;M. Könnecke
201268;Kristoffer Normann Hansen;LW, RM;62;62;26;180;Sandefjord Fotball;Norwegian Eliteserien;1;Norway;Right;K. Hansen
201353;Jonathan Kempin;GK;62;63;28;185;D.C. United;USA Major League Soccer;1;United States;Right;J. Kempin
201467;Brian Gartland;CB;62;62;34;188;Dundalk FC;Rep. Ireland Airtricity League;1;Republic of Ireland;Right;B. Gartland
201864;Simon Edmund Thomas;GK;62;62;31;191;Tromsø IL;Norwegian Eliteserien;1;Canada;Right;S. Thomas
201932;ccc ccc;CB, LB;62;62;33;189;Suwon FC;Korean K League 1;1;Korea Republic;Right;Kim Dong Woo
201935;Francesco D'Onofrio;RB, LB;62;62;30;180;Seraing;Belgian Jupiler Pro League;1;Belgium;Right;F. D'Onofrio
201993;Alexander Ruud Tveter;ST;62;62;30;190;Sandefjord Fotball;Norwegian Eliteserien;1;Norway;Left;A. Tveter
202079;Davor Blaževic;GK;62;64;28;190;Hammarby IF;Swedish Allsvenskan;1;Sweden;Right;D. Blaževic
202549;Ivar Furu;CB;62;65;27;191;Kristiansund BK;Norwegian Eliteserien;1;Norway;Left;I. Furu
202660;Rasmus Stellan Sjöstedt;CB;62;62;29;184;Kalmar FF;Swedish Allsvenskan;1;Sweden;Right;R. Sjöstedt
202698;Luke Young;CDM, CM;62;62;28;173;Wrexham AFC;English National League;5;England;Right;L. Young
202770;Connor Ripley;GK;62;64;28;191;Preston North End;English League Championship;2;England;Right;C. Ripley
202793;Alessandro Berardi;GK;62;62;30;185;Hellas Verona;Italian Serie A;1;Italy;Right;A. Berardi
202801;Elton Monteiro Almada;CB;62;62;27;192;FC Lausanne-Sport;Swiss Super League;1;Portugal;Right;Elton Monteiro
202977;ccc ccc;CM, CB;62;62;28;187;Seongnam FC;Korean K League 1;1;Korea Republic;Right;Lee Jong Sung
203145;George William Taft;CB;62;63;27;191;Scunthorpe United;English League Two;4;England;Left;G. Taft
203415;Jake Kenny Reeves;CM;62;62;28;173;Stevenage;English League Two;4;England;Right;J. Reeves
203416;Luke Michael Norris 'Hacker';ST;62;62;28;184;Stevenage;English League Two;4;England;Right;L. Norris
203424;Elliott Mark Whitehouse;CM, CAM;62;63;27;180;Forest Green Rovers;English League Two;4;England;Right;E. Whitehouse
203930;Ousseynou Cisse;CDM, CM;62;62;30;195;Oldham Athletic;English League Two;4;Mali;Left;O. Cisse
204097;Brendan James Kiernan;LM, RM;62;62;28;175;Walsall;English League Two;4;England;Right;B. Kiernan
204722;ccc ccc;RB, RWB;62;62;33;177;Suwon FC;Korean K League 1;1;Korea Republic;Right;Choi Jong Hoan
